,spores,techs,locs,carriers,unit,flow_out_sum
7,215,biofuel_to_diesel,PRT_2,diesel,twh,1.009135568465544
10,215,biofuel_to_methane,PRT_1,methane,twh,0.0336204932408467
11,215,biofuel_to_methane,PRT_2,methane,twh,0.00699582342381
12,215,biofuel_to_methanol,PRT_1,methanol,twh,0.761727018318091
13,215,biofuel_to_methanol,PRT_2,methanol,twh,6.145672745546057
14,215,ccgt,PRT_1,electricity,twh,0.0003815995594843
15,215,ccgt,PRT_2,electricity,twh,0.0003992056476728
16,215,chp_biofuel_extraction,PRT_1,electricity,twh,0.0052939732034546
17,215,chp_biofuel_extraction,PRT_2,electricity,twh,0.0061512558566321
18,215,chp_hydrogen,PRT_1,electricity,twh,0.0030459944686489996
19,215,chp_hydrogen,PRT_2,electricity,twh,0.0033404007747901
20,215,chp_methane_extraction,PRT_1,electricity,twh,0.0024158145214699
21,215,chp_methane_extraction,PRT_2,electricity,twh,0.0025104500442118998
22,215,chp_wte_back_pressure,PRT_1,electricity,twh,0.223558509218817
23,215,chp_wte_back_pressure,PRT_2,electricity,twh,0.2188097367709094
26,215,el_import,ESP,electricity,twh,0.5040154873004448
31,215,electrolysis,PRT_1,hydrogen,twh,2.6950930070958026
32,215,electrolysis,PRT_2,hydrogen,twh,52.43943684295755
33,215,existing_pv,PRT_1,electricity,twh,1.775063806645734
34,215,existing_wind,PRT_1,electricity,twh,16.298656269784647
38,215,heat_storage_big,PRT_1,heat,twh,0.084072661130219
39,215,heat_storage_big,PRT_2,heat,twh,0.1114570390423273
40,215,heat_storage_small,PRT_1,heat,twh,0.5005328763446011
41,215,heat_storage_small,PRT_2,heat,twh,0.5020053228540156
48,215,hydro_reservoir,PRT_1,electricity,twh,2.168300467862262
49,215,hydro_reservoir,PRT_2,electricity,twh,0.3950057702620599
50,215,hydro_run_of_river,PRT_1,electricity,twh,2.644621714202997
51,215,hydro_run_of_river,PRT_2,electricity,twh,0.4031100019785715
64,215,methane_boiler,PRT_1,heat,twh,0.0018436407218094
65,215,methane_boiler,PRT_2,heat,twh,0.004048484009276
66,215,methane_storage,PRT_1,methane,twh,5.800790096221437
67,215,methane_storage,PRT_2,methane,twh,5.855138265970755
68,215,open_field_pv,PRT_1,electricity,twh,141.28965639659333
69,215,pumped_hydro,PRT_1,electricity,twh,9.247907443782346
70,215,pumped_hydro,PRT_2,electricity,twh,1.4742810739877084
71,215,roof_mounted_pv,PRT_1,electricity,twh,0.017321275258609454
72,215,waste_supply,PRT_1,waste,twh,1.02917533080254
73,215,waste_supply,PRT_2,waste,twh,1.0072610524305965
74,215,wind_offshore,PRT_1,electricity,twh,0.018520906697671702
75,215,wind_onshore,PRT_1,electricity,twh,60.47989295112364
0,216,battery,PRT_1,electricity,twh,0.0065135126145879
1,216,battery,PRT_2,electricity,twh,0.0068040251796859
2,216,biofuel_boiler,PRT_1,heat,twh,4.327116167493763
3,216,biofuel_boiler,PRT_2,heat,twh,3.969271489701295
4,216,biofuel_supply,PRT_1,biofuel,twh,8.436756944339475
5,216,biofuel_supply,PRT_2,biofuel,twh,16.129157730817816
6,216,biofuel_to_diesel,PRT_1,diesel,twh,1.070259374893963
7,216,biofuel_to_diesel,PRT_2,diesel,twh,1.0085873708502264
10,216,biofuel_to_methane,PRT_1,methane,twh,0.0386331951399328
11,216,biofuel_to_methane,PRT_2,methane,twh,0.0079642260274962
12,216,biofuel_to_methanol,PRT_1,methanol,twh,0.7618416091380218
13,216,biofuel_to_methanol,PRT_2,methanol,twh,6.145741389713024
14,216,ccgt,PRT_1,electricity,twh,0.0004398881966145
15,216,ccgt,PRT_2,electricity,twh,0.0004608780073765
16,216,chp_biofuel_extraction,PRT_1,electricity,twh,0.0058790118200901
17,216,chp_biofuel_extraction,PRT_2,electricity,twh,0.0066218061005456
18,216,chp_hydrogen,PRT_1,electricity,twh,0.0033899301652706
19,216,chp_hydrogen,PRT_2,electricity,twh,0.0036832852285878003
20,216,chp_methane_extraction,PRT_1,electricity,twh,0.0027118559497584
21,216,chp_methane_extraction,PRT_2,electricity,twh,0.0028182410430935
22,216,chp_wte_back_pressure,PRT_1,electricity,twh,0.22360993984948319
23,216,chp_wte_back_pressure,PRT_2,electricity,twh,0.2188823325683778
26,216,el_import,ESP,electricity,twh,0.5046872104173359
31,216,electrolysis,PRT_1,hydrogen,twh,2.465855636903199
32,216,electrolysis,PRT_2,hydrogen,twh,52.78385814457091
33,216,existing_pv,PRT_1,electricity,twh,1.778535166685217
34,216,existing_wind,PRT_1,electricity,twh,16.331412741974905
38,216,heat_storage_big,PRT_1,heat,twh,0.0936009669937132
39,216,heat_storage_big,PRT_2,heat,twh,0.1133451348766131
40,216,heat_storage_small,PRT_1,heat,twh,0.5833162693333891
41,216,heat_storage_small,PRT_2,heat,twh,0.5689004649990135
48,216,hydro_reservoir,PRT_1,electricity,twh,2.169694090689732
49,216,hydro_reservoir,PRT_2,electricity,twh,0.3951507593890991
50,216,hydro_run_of_river,PRT_1,electricity,twh,2.6455504121162674
51,216,hydro_run_of_river,PRT_2,electricity,twh,0.4039995594078558
64,216,methane_boiler,PRT_1,heat,twh,0.0020664494337097
65,216,methane_boiler,PRT_2,heat,twh,0.0043045574156193
66,216,methane_storage,PRT_1,methane,twh,5.798787966242108
67,216,methane_storage,PRT_2,methane,twh,5.841887239706554
68,216,open_field_pv,PRT_1,electricity,twh,141.06872822660404
69,216,pumped_hydro,PRT_1,electricity,twh,9.223290707018752
70,216,pumped_hydro,PRT_2,electricity,twh,1.4740900907730918
71,216,roof_mounted_pv,PRT_1,electricity,twh,0.019343277966510957
72,216,waste_supply,PRT_1,waste,twh,1.0293045001779886
73,216,waste_supply,PRT_2,waste,twh,1.0073902218055588
74,216,wind_offshore,PRT_1,electricity,twh,0.020744357575243
75,216,wind_onshore,PRT_1,electricity,twh,60.37713231846881
0,217,battery,PRT_1,electricity,twh,0.00316631913269
1,217,battery,PRT_2,electricity,twh,0.0033136292548348
2,217,biofuel_boiler,PRT_1,heat,twh,4.35419789657497
3,217,biofuel_boiler,PRT_2,heat,twh,3.970949091754684
4,217,biofuel_supply,PRT_1,biofuel,twh,8.444307056798552
5,217,biofuel_supply,PRT_2,biofuel,twh,16.120098877489394
6,217,biofuel_to_diesel,PRT_1,diesel,twh,1.072970546656038
7,217,biofuel_to_diesel,PRT_2,diesel,twh,1.0112749688894414
10,217,biofuel_to_methane,PRT_1,methane,twh,0.0235500293983552
11,217,biofuel_to_methane,PRT_2,methane,twh,0.0044306347104077
12,217,biofuel_to_methanol,PRT_1,methanol,twh,0.7614107010678214
13,217,biofuel_to_methanol,PRT_2,methanol,twh,6.145461302695587
14,217,ccgt,PRT_1,electricity,twh,0.0002047827600984
15,217,ccgt,PRT_2,electricity,twh,0.0002137234566493
16,217,chp_biofuel_extraction,PRT_1,electricity,twh,0.0029669203236963003
17,217,chp_biofuel_extraction,PRT_2,electricity,twh,0.0034066701554971
18,217,chp_hydrogen,PRT_1,electricity,twh,0.001679873678767
19,217,chp_hydrogen,PRT_2,electricity,twh,0.0018397603950016
20,217,chp_methane_extraction,PRT_1,electricity,twh,0.0013108041971090002
21,217,chp_methane_extraction,PRT_2,electricity,twh,0.001359269480581
22,217,chp_wte_back_pressure,PRT_1,electricity,twh,0.22332285563242463
23,217,chp_wte_back_pressure,PRT_2,electricity,twh,0.21858919351152298
26,217,el_import,ESP,electricity,twh,0.5033696695979659
31,217,electrolysis,PRT_1,hydrogen,twh,2.6710946042477253
32,217,electrolysis,PRT_2,hydrogen,twh,52.45670271472464
33,217,existing_pv,PRT_1,electricity,twh,1.7741715947858485
34,217,existing_wind,PRT_1,electricity,twh,16.298485779314724
38,217,heat_storage_big,PRT_1,heat,twh,0.051651554454189
39,217,heat_storage_big,PRT_2,heat,twh,0.0636458445784491
40,217,heat_storage_small,PRT_1,heat,twh,0.307208861643384
41,217,heat_storage_small,PRT_2,heat,twh,0.2987238113380213
48,217,hydro_reservoir,PRT_1,electricity,twh,2.1633027176374893
49,217,hydro_reservoir,PRT_2,electricity,twh,0.3945176303267332
50,217,hydro_run_of_river,PRT_1,electricity,twh,2.6415417289992127
51,217,hydro_run_of_river,PRT_2,electricity,twh,0.4001740548921266
64,217,methane_boiler,PRT_1,heat,twh,0.001058922025857
65,217,methane_boiler,PRT_2,heat,twh,0.0022979835055143
66,217,methane_storage,PRT_1,methane,twh,5.803822386339258
67,217,methane_storage,PRT_2,methane,twh,5.854321256522313
68,217,open_field_pv,PRT_1,electricity,twh,141.26192716275202
69,217,pumped_hydro,PRT_1,electricity,twh,9.249823069056992
70,217,pumped_hydro,PRT_2,electricity,twh,1.4734263236548828
71,217,roof_mounted_pv,PRT_1,electricity,twh,0.009427894984642506
72,217,waste_supply,PRT_1,waste,twh,1.0287166828924923
73,217,waste_supply,PRT_2,waste,twh,1.0068024045200694
74,217,wind_offshore,PRT_1,electricity,twh,0.0101412123817631
75,217,wind_onshore,PRT_1,electricity,twh,60.490171135101505
0,218,battery,PRT_1,electricity,twh,0.0019199358487685
1,218,battery,PRT_2,electricity,twh,0.0020108199436015
2,218,biofuel_boiler,PRT_1,heat,twh,4.364826157594589
3,218,biofuel_boiler,PRT_2,heat,twh,3.971930331748404
4,218,biofuel_supply,PRT_1,biofuel,twh,8.440823039018467
5,218,biofuel_supply,PRT_2,biofuel,twh,16.11706161872701
6,218,biofuel_to_diesel,PRT_1,diesel,twh,1.0740549614216846
7,218,biofuel_to_diesel,PRT_2,diesel,twh,1.0123639140227128
10,218,biofuel_to_methane,PRT_1,methane,twh,0.0129570905517749
11,218,biofuel_to_methane,PRT_2,methane,twh,0.0029317688848351
12,218,biofuel_to_methanol,PRT_1,methanol,twh,0.761282942023224
13,218,biofuel_to_methanol,PRT_2,methanol,twh,6.14536936060692
14,218,ccgt,PRT_1,electricity,twh,0.0001258260037761
15,218,ccgt,PRT_2,electricity,twh,0.0001317556269136
16,218,chp_biofuel_extraction,PRT_1,electricity,twh,0.0017768090450616999
17,218,chp_biofuel_extraction,PRT_2,electricity,twh,0.002173889850254
18,218,chp_hydrogen,PRT_1,electricity,twh,0.0010033733064993
19,218,chp_hydrogen,PRT_2,electricity,twh,0.0011087979325256
20,218,chp_methane_extraction,PRT_1,electricity,twh,0.0007929178455875001
21,218,chp_methane_extraction,PRT_2,electricity,twh,0.0008325499983982
22,218,chp_wte_back_pressure,PRT_1,electricity,twh,0.22325041355743977
23,218,chp_wte_back_pressure,PRT_2,electricity,twh,0.21849919435435447
26,218,el_import,ESP,electricity,twh,0.5035318146686534
31,218,electrolysis,PRT_1,hydrogen,twh,2.444487210624247
32,218,electrolysis,PRT_2,hydrogen,twh,52.83107648095921
33,218,existing_pv,PRT_1,electricity,twh,1.7735445223203874
34,218,existing_wind,PRT_1,electricity,twh,16.31487189688045
38,218,heat_storage_big,PRT_1,heat,twh,0.0298845884171939
39,218,heat_storage_big,PRT_2,heat,twh,0.0437822153227305
40,218,heat_storage_small,PRT_1,heat,twh,0.187535457503284
41,218,heat_storage_small,PRT_2,heat,twh,0.1934679006641751
48,218,hydro_reservoir,PRT_1,electricity,twh,2.160976972600632
49,218,hydro_reservoir,PRT_2,electricity,twh,0.3942960007325589
50,218,hydro_run_of_river,PRT_1,electricity,twh,2.6401872251940244
51,218,hydro_run_of_river,PRT_2,electricity,twh,0.3988601368540866
64,218,methane_boiler,PRT_1,heat,twh,0.0006242851844843
65,218,methane_boiler,PRT_2,heat,twh,0.0013836725933483
66,218,methane_storage,PRT_1,methane,twh,5.804712431337057
67,218,methane_storage,PRT_2,methane,twh,5.851718714074397
68,218,open_field_pv,PRT_1,electricity,twh,141.02964965207053
69,218,pumped_hydro,PRT_1,electricity,twh,9.222083960360584
70,218,pumped_hydro,PRT_2,electricity,twh,1.4731496180984986
71,218,roof_mounted_pv,PRT_1,electricity,twh,0.005664775638255022
72,218,waste_supply,PRT_1,waste,twh,1.0285055774445753
73,218,waste_supply,PRT_2,waste,twh,1.0065912990727082
74,218,wind_offshore,PRT_1,electricity,twh,0.00608712727102351
75,218,wind_onshore,PRT_1,electricity,twh,60.386613989180596
0,219,battery,PRT_1,electricity,twh,0.007929064517288
1,219,battery,PRT_2,electricity,twh,0.0083226437611666
2,219,biofuel_boiler,PRT_1,heat,twh,4.316396819236965
3,219,biofuel_boiler,PRT_2,heat,twh,3.963298724305588
4,219,biofuel_supply,PRT_1,biofuel,twh,8.441723717137451
5,219,biofuel_supply,PRT_2,biofuel,twh,16.131078255161718
6,219,biofuel_to_diesel,PRT_1,diesel,twh,1.068907493369566
7,219,biofuel_to_diesel,PRT_2,diesel,twh,1.0071422858568826
10,219,biofuel_to_methane,PRT_1,methane,twh,0.0503850055036965
11,219,biofuel_to_methane,PRT_2,methane,twh,0.0122633936249941
12,219,biofuel_to_methanol,PRT_1,methanol,twh,0.7618783709373245
13,219,biofuel_to_methanol,PRT_2,methanol,twh,6.14581786256649
14,219,ccgt,PRT_1,electricity,twh,0.0004752831748717
15,219,ccgt,PRT_2,electricity,twh,0.0004933701471986
16,219,chp_biofuel_extraction,PRT_1,electricity,twh,0.0075235434659871
17,219,chp_biofuel_extraction,PRT_2,electricity,twh,0.0090796706349903
18,219,chp_hydrogen,PRT_1,electricity,twh,0.0041895733277266
19,219,chp_hydrogen,PRT_2,electricity,twh,0.0046116260669227
20,219,chp_methane_extraction,PRT_1,electricity,twh,0.0032328922780601003
21,219,chp_methane_extraction,PRT_2,electricity,twh,0.0033726848843028
22,219,chp_wte_back_pressure,PRT_1,electricity,twh,0.22363946352100972
23,219,chp_wte_back_pressure,PRT_2,electricity,twh,0.2189113311763185
26,219,el_import,ESP,electricity,twh,0.5047407861203603
31,219,electrolysis,PRT_1,hydrogen,twh,2.711942504200024
32,219,electrolysis,PRT_2,hydrogen,twh,52.39060899512452
33,219,existing_pv,PRT_1,electricity,twh,1.7781671465615412
34,219,existing_wind,PRT_1,electricity,twh,16.31611021673573
38,219,heat_storage_big,PRT_1,heat,twh,0.134877632212246
39,219,heat_storage_big,PRT_2,heat,twh,0.1847559279357341
40,219,heat_storage_small,PRT_1,heat,twh,0.7764026791100447
41,219,heat_storage_small,PRT_2,heat,twh,0.7352805983601509
48,219,hydro_reservoir,PRT_1,electricity,twh,2.171938450328228
49,219,hydro_reservoir,PRT_2,electricity,twh,0.39534603423847
50,219,hydro_run_of_river,PRT_1,electricity,twh,2.646799140995985
51,219,hydro_run_of_river,PRT_2,electricity,twh,0.4052186559768111
64,219,methane_boiler,PRT_1,heat,twh,0.0027753195216239
65,219,methane_boiler,PRT_2,heat,twh,0.005593155122677
66,219,methane_storage,PRT_1,methane,twh,5.80915734168689
67,219,methane_storage,PRT_2,methane,twh,5.855970795664479
68,219,open_field_pv,PRT_1,electricity,twh,141.2966193786491
69,219,pumped_hydro,PRT_1,electricity,twh,9.248026696632138
70,219,pumped_hydro,PRT_2,electricity,twh,1.4742334255649647
71,219,roof_mounted_pv,PRT_1,electricity,twh,0.02362150864723327
72,219,waste_supply,PRT_1,waste,twh,1.0294967400530086
73,219,waste_supply,PRT_2,waste,twh,1.0075824616810838
74,219,wind_offshore,PRT_1,electricity,twh,0.025157304541360198
75,219,wind_onshore,PRT_1,electricity,twh,60.44332142212987
0,220,battery,PRT_1,electricity,twh,0.0084611697295166
1,220,battery,PRT_2,electricity,twh,0.0087944480297704
2,220,biofuel_boiler,PRT_1,heat,twh,4.370691316616716
3,220,biofuel_boiler,PRT_2,heat,twh,3.968426410092072
4,220,biofuel_supply,PRT_1,biofuel,twh,8.502801151250154
5,220,biofuel_supply,PRT_2,biofuel,twh,16.133220225939652
6,220,biofuel_to_diesel,PRT_1,diesel,twh,1.0685631615383686
7,220,biofuel_to_diesel,PRT_2,diesel,twh,1.0069732929509017
10,220,biofuel_to_methane,PRT_1,methane,twh,0.0449298386716558
11,220,biofuel_to_methane,PRT_2,methane,twh,0.0090248226709216
12,220,biofuel_to_methanol,PRT_1,methanol,twh,0.761991763183447
13,220,biofuel_to_methanol,PRT_2,methanol,twh,6.145828168900142
14,220,ccgt,PRT_1,electricity,twh,0.0005451271603343
15,220,ccgt,PRT_2,electricity,twh,0.0005683193167018
16,220,chp_biofuel_extraction,PRT_1,electricity,twh,0.0076466121111222005
17,220,chp_biofuel_extraction,PRT_2,electricity,twh,0.0087987854234838
18,220,chp_hydrogen,PRT_1,electricity,twh,0.0044534596177443
19,220,chp_hydrogen,PRT_2,electricity,twh,0.004838718711734901
20,220,chp_methane_extraction,PRT_1,electricity,twh,0.0034924001925098
21,220,chp_methane_extraction,PRT_2,electricity,twh,0.0036327842048443004
22,220,chp_wte_back_pressure,PRT_1,electricity,twh,0.2237664952854438
23,220,chp_wte_back_pressure,PRT_2,electricity,twh,0.2190023942446767
26,220,el_import,ESP,electricity,twh,0.5044733139600373
31,220,electrolysis,PRT_1,hydrogen,twh,2.4815283671590453
32,220,electrolysis,PRT_2,hydrogen,twh,52.77097891301331
33,220,existing_pv,PRT_1,electricity,twh,1.780525127815855
34,220,existing_wind,PRT_1,electricity,twh,16.337032957123256
38,220,heat_storage_big,PRT_1,heat,twh,0.1193965812819208
39,220,heat_storage_big,PRT_2,heat,twh,0.161878614685666
40,220,heat_storage_small,PRT_1,heat,twh,0.6482131119781672
41,220,heat_storage_small,PRT_2,heat,twh,0.6561792868132184
48,220,hydro_reservoir,PRT_1,electricity,twh,2.1732153894986355
49,220,hydro_reservoir,PRT_2,electricity,twh,0.3954776580265977
50,220,hydro_run_of_river,PRT_1,electricity,twh,2.6474541065425123
51,220,hydro_run_of_river,PRT_2,electricity,twh,0.4059903631731589
64,220,methane_boiler,PRT_1,heat,twh,0.0027591328154627
65,220,methane_boiler,PRT_2,heat,twh,0.0059582544334179
66,220,methane_storage,PRT_1,methane,twh,5.791234937980771
67,220,methane_storage,PRT_2,methane,twh,5.846494703201309
68,220,open_field_pv,PRT_1,electricity,twh,141.07893393866038
69,220,pumped_hydro,PRT_1,electricity,twh,9.225454218649816
70,220,pumped_hydro,PRT_2,electricity,twh,1.4747152759931477
71,220,roof_mounted_pv,PRT_1,electricity,twh,0.025476050778758336
72,220,waste_supply,PRT_1,waste,twh,1.0296216460299166
73,220,waste_supply,PRT_2,waste,twh,1.0077073676577724
74,220,wind_offshore,PRT_1,electricity,twh,0.0270037598834313
75,220,wind_onshore,PRT_1,electricity,twh,60.37265629131312
0,221,battery,PRT_1,electricity,twh,0.0531912290658904
1,221,battery,PRT_2,electricity,twh,1.2620500282614016
2,221,biofuel_boiler,PRT_1,heat,twh,0.0011550596220662
3,221,biofuel_boiler,PRT_2,heat,twh,0.0011564957414006
4,221,biofuel_supply,PRT_1,biofuel,twh,1.6813911040444545
5,221,biofuel_supply,PRT_2,biofuel,twh,1.077114061916738
6,221,biofuel_to_diesel,PRT_1,diesel,twh,1.0040292616718962
7,221,biofuel_to_diesel,PRT_2,diesel,twh,0.6418705485509062
10,221,biofuel_to_methane,PRT_1,methane,twh,0.0008647598901287
11,221,biofuel_to_methane,PRT_2,methane,twh,0.0007872424161966
12,221,biofuel_to_methanol,PRT_1,methanol,twh,0.0008738395152356
13,221,biofuel_to_methanol,PRT_2,methanol,twh,0.0008577621401827
14,221,ccgt,PRT_1,electricity,twh,0.0011210489104076
15,221,ccgt,PRT_2,electricity,twh,0.0011321965125818
16,221,chp_biofuel_extraction,PRT_1,electricity,twh,0.0032124122038015
17,221,chp_biofuel_extraction,PRT_2,electricity,twh,0.0030654527851339004
18,221,chp_hydrogen,PRT_1,electricity,twh,0.0071292893982261
19,221,chp_hydrogen,PRT_2,electricity,twh,0.007193668014317501
20,221,chp_methane_extraction,PRT_1,electricity,twh,0.0045768911884477
21,221,chp_methane_extraction,PRT_2,electricity,twh,0.0046435400027825
22,221,chp_wte_back_pressure,PRT_1,electricity,twh,0.2243634046063209
23,221,chp_wte_back_pressure,PRT_2,electricity,twh,0.2195252893867249
26,221,el_import,ESP,electricity,twh,9.747400552705312
31,221,electrolysis,PRT_1,hydrogen,twh,2.4787036156869267
32,221,electrolysis,PRT_2,hydrogen,twh,45.60694181079813
33,221,existing_pv,PRT_1,electricity,twh,1.7046294771337542
34,221,existing_wind,PRT_1,electricity,twh,16.045768941091218
38,221,heat_storage_big,PRT_1,heat,twh,0.302208895391613
39,221,heat_storage_big,PRT_2,heat,twh,0.2169313754987618
40,221,heat_storage_small,PRT_1,heat,twh,31.766091161829284
41,221,heat_storage_small,PRT_2,heat,twh,5.786456440249161
48,221,hydro_reservoir,PRT_1,electricity,twh,2.1739050340617823
49,221,hydro_reservoir,PRT_2,electricity,twh,0.3951722442278971
50,221,hydro_run_of_river,PRT_1,electricity,twh,2.2529173391956974
51,221,hydro_run_of_river,PRT_2,electricity,twh,0.3522789241926609
64,221,methane_boiler,PRT_1,heat,twh,0.003400073594569
65,221,methane_boiler,PRT_2,heat,twh,0.004239174514866
66,221,methane_storage,PRT_1,methane,twh,5.655127066143468
67,221,methane_storage,PRT_2,methane,twh,5.707672147479497
68,221,open_field_pv,PRT_1,electricity,twh,72.84842405187491
69,221,pumped_hydro,PRT_1,electricity,twh,6.939868870880325
70,221,pumped_hydro,PRT_2,electricity,twh,1.0005145222551812
71,221,roof_mounted_pv,PRT_1,electricity,twh,0.043959774626882775
72,221,waste_supply,PRT_1,waste,twh,1.0298384212037863
73,221,waste_supply,PRT_2,waste,twh,1.0079241428316257
74,221,wind_offshore,PRT_1,electricity,twh,0.0513340521508443
75,221,wind_onshore,PRT_1,electricity,twh,80.73793850521022
0,222,battery,PRT_1,electricity,twh,0.7090528131158447
1,222,battery,PRT_2,electricity,twh,1.113331091146887
